rel	query_id	entity	inlink	outlink	pg_count
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2012	34	9	7392
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2019	18	2	3163
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1984	36	0	1102
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2015	25	5	35562
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1999	29	0	1123
0	SemSearch_LS-31	Chapter_V_of_the_United_Nations_Charter	24	9	7943
0	SemSearch_LS-31	P5+1	37	57	45358
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2022	17	1	2127
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1972	32	0	851
0	SemSearch_LS-31	Chapter_II_of_the_United_Nations_Charter	20	4	5506
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1973	34	0	807
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1997	23	2	1048
2	SemSearch_LS-31	Permanent_members_of_the_United_Nations_Security_Council	65	100	205819
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1995	24	2	1126
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1983	35	0	825
0	SemSearch_LS-31	Al-Qaida_Sanctions_Committee	51	63	9413
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1988	26	0	895
0	SemSearch_LS-31	Giadalla_Ettalhi	16	4	577
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2003	23	1	1272
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1994	34	0	1213
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1967	33	0	1046
0	SemSearch_LS-31	Rosemary_DiCarlo	17	7	9362
0	SemSearch_LS-31	Pakistan_and_the_United_Nations	31	9	14695
0	SemSearch_LS-31	United_Nations_Security_Council_Resolution_1973	55	134	39644
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2021	17	1	2200
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1974	32	0	920
0	SemSearch_LS-31	Indonesia_and_the_United_Nations	50	7	5359
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1980	28	1	938
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1976	33	0	970
0	SemSearch_LS-31	United_Nations_General_Assembly	89	2590	244908
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1968	30	0	862
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1966	34	0	1114
0	SemSearch_LS-31	Reform_of_the_United_Nations_Security_Council	209	40	90795
0	SemSearch_LS-31	World_Peace_Through_World_Law	12	3	970
0	SemSearch_LS-31	Luxembourg_and_the_United_Nations	40	2	2712
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1969	31	0	870
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2018	22	1	3949
0	SemSearch_LS-31	Ibrahim_Dabbashi	25	7	2318
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1981	26	0	893
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1998	27	1	1112
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1970	32	0	828
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2013	34	8	9536
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1993	42	0	1091
0	SemSearch_LS-31	United_Nations_Security_Council	208	2965	483901
0	SemSearch_LS-31	United_Nations_Security_Council_election,_November_1946	24	0	1243
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1986	30	0	816
0	SemSearch_LS-31	India_and_the_United_Nations	107	14	61800
0	SemSearch_LS-31	Amendments_to_the_United_Nations_Charter	26	11	25319
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2005	29	2	1285
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2007	32	5	1801
0	SemSearch_LS-31	United_Nations_Security_Council_election,_1971	32	0	833
0	SemSearch_LS-31	Member_states_of_the_United_Nations	269	663	436310
0	SemSearch_LS-31	United_Nations_Security_Council_election,_2006	91	13	1655
0	SemSearch_LS-31	United_Nations_Security_Council_veto_power	47	89	155103
2	SemSearch_LS-33	List_of_Canadian_provinces_and_territories_by_area	21	22	160444
2	SemSearch_LS-33	List_of_Canadian_provinces_and_territories_by_population	27	49	286543
0	SemSearch_LS-33	Nunavut_Day	15	5	4953
0	SemSearch_LS-33	Executive_Council_(Canada)	21	15	4698
0	SemSearch_LS-33	District_of_Athabasca	16	27	2456
0	SemSearch_LS-33	Range_Lake	14	14	762
0	SemSearch_LS-33	Landslip_Island	11	1	735
0	SemSearch_LS-33	Reference_Island	11	0	343
0	SemSearch_LS-33	Canadian_diamonds	20	0	12943
0	SemSearch_LS-33	Barth_Island	16	3	1001
0	SemSearch_LS-33	Canoe_Island_(Ontario)	5	1	146
0	SemSearch_LS-33	Scouting_and_Guiding_in_the_Northwest_Territories	12	7	903
2	SemSearch_LS-33	List_of_proposed_provinces_and_territories_of_Canada	166	33	34297
0	SemSearch_LS-33	Tu_Nedhe	18	19	567
0	SemSearch_LS-33	Outline_of_Yukon	67	2	1873
0	SemSearch_LS-33	Minimum_wage_in_Canada	42	10	57156
0	SemSearch_LS-33	Liquor_Licensing_Board_(Northwest_Territories)	4	0	687
0	SemSearch_LS-33	Melbourne,_Ontario	7	11	1761
2	SemSearch_LS-33	List_of_Canadian_provinces_and_territories'_largest_municipalities	57	4	3819
0	SemSearch_LS-33	List_of_highest_points_of_Canadian_provinces_and_territories	60	26	28259
2	SemSearch_LS-33	Provinces_and_territories_of_Canada	228	8694	810577
0	SemSearch_LS-33	Smoking_in_Canada	29	4	33199
0	SemSearch_LS-33	Scouting_and_Guiding_in_Nunavut	13	3	1252
0	SemSearch_LS-33	Language_policies_of_Canada's_provinces_and_territories	154	7	9587
0	SemSearch_LS-33	Diana_Island	12	4	1644
0	SemSearch_LS-33	Canadian_Intergovernmental_Conference_Secretariat	12	3	528
0	SemSearch_LS-33	Eight_Bears_Island	14	2	617
0	SemSearch_LS-33	Legislative_Council_of_New_Brunswick	12	49	923
0	SemSearch_LS-33	Territorial_evolution_of_Canada	122	98	55193
0	SemSearch_LS-33	Demographics_of_Yukon	40	3	7442
0	SemSearch_LS-33	Sahtu_(electoral_district)	19	18	493
0	SemSearch_LS-33	Apqusiurniq_Island	10	0	362
0	SemSearch_LS-33	Canadian_postal_abbreviations_for_provinces_and_territories	49	17	182704
0	SemSearch_LS-33	Census_division	15	197	10466
0	SemSearch_LS-33	Partridge_Island_(Ontario)	6	2	498
0	SemSearch_LS-33	Nunakput	19	23	760
0	SemSearch_LS-33	History_of_Northwest_Territories_capital_cities	103	20	5243
0	SemSearch_LS-33	Linaluk_Island	9	1	256
0	SemSearch_LS-33	Ecclesiastical_Provinces_and_Dioceses_of_the_Anglican_Church_of_Canada	65	12	765
0	SemSearch_LS-33	McLean_Island_(Saskatchewan)	8	3	321
0	SemSearch_LS-33	Supreme_Court_of_the_Northwest_Territories	29	26	1640
0	SemSearch_LS-33	List_of_Canadian_provinces_and_territories_by_gross_domestic_product	30	16	93094
0	SemSearch_LS-33	Deh_Cho_(electoral_district)	21	21	703
0	SemSearch_LS-33	List_of_Canadian_provincial_and_territorial_name_etymologies	68	10	10638
0	SemSearch_LS-33	North_Imilit_Island	12	0	455
0	SemSearch_LS-33	List_of_Canadian_provinces_and_territories_by_population_growth_rate	3	1	18964
0	SemSearch_LS-33	Thor_Island_(Nunavut)	14	4	851
0	SemSearch_LS-33	Districts_of_the_Northwest_Territories	56	44	6888
0	SemSearch_LS-33	District_of_Keewatin	33	55	8738
0	SemSearch_LS-33	Hay_River_North	13	11	536
0	SemSearch_LS-33	Province_of_Buffalo	14	9	4001
0	SemSearch_LS-33	History_of_the_Northwest_Territories	114	13	11247
0	SemSearch_LS-33	Irreligion_in_Canada	39	11	12287
0	SemSearch_LS-33	Broadview_(N.W.T._electoral_district)	10	6	276
0	SemSearch_LS-33	Garrett_Island_(Nunavut)	10	3	883
0	SemSearch_LS-33	Legislative_assemblies_of_Canadian_provinces_and_territories	86	22	8343
0	SemSearch_LS-33	Inverary,_Ontario	13	10	1678
0	SemSearch_LS-33	List_of_towns_in_Canada	41	10	29104
0	SemSearch_LS-33	Division_No._16,_Alberta	21	17	1925
0	SemSearch_LS-33	CFS_Frobisher_Bay	5	1	997
0	SemSearch_LS-33	Macleod_(N.W.T._electoral_district)	17	16	415
0	SemSearch_LS-33	List_of_provincial_and_territorial_nicknames_in_Canada	12	10	16374
0	SemSearch_LS-33	Canadian_transfer_payments	27	10	9151
0	SemSearch_LS-33	Assiniboia	37	103	6888
0	SemSearch_LS-33	Borden_Island	23	26	3683
0	SemSearch_LS-33	Emerald_Isle_(Northwest_Territories)	11	14	1947
0	SemSearch_LS-33	Driver's_licence_in_Canada	37	14	48014
0	SemSearch_LS-33	Garden_of_the_Provinces_and_Territories	29	11	2612
0	SemSearch_LS-33	Qu'Appelle_(N.W.T._electoral_district)	17	8	64
0	SemSearch_LS-33	Tate_Island	5	2	269
0	SemSearch_LS-33	Social_Union_Framework_Agreement	22	13	3087
0	SemSearch_LS-33	Inuvik_Boot_Lake	18	13	740
0	SemSearch_LS-33	Municipal_census_in_Canada	25	45	3926
0	SemSearch_LS-33	Hobday_Island	10	2	381
2	SemSearch_LS-33	List_of_Canadian_provinces_and_territories_by_Human_Development_Index	8	1	5301
0	SemSearch_LS-33	Demographics_of_Northwest_Territories	52	3	5069
0	SemSearch_LS-33	Administrative_divisions_of_Canada	20	23	9236
0	SemSearch_LS-33	Moose_Mountain_(N.W.T._electoral_district)	8	3	249
0	SemSearch_LS-33	Council_of_the_Federation	72	40	3278
0	SemSearch_LS-33	Equalization_payments_in_Canada	34	16	54344
0	SemSearch_LS-33	List_of_Canada-related_topics_by_provinces_and_territories	38	6	14397
0	SemSearch_LS-33	Vesey_Hamilton_Island	11	4	812
0	SemSearch_LS-33	Agreement_on_Internal_Trade	15	8	3480
0	SemSearch_LS-33	Eglinton_Island	12	20	1965
0	SemSearch_LS-33	Scouting_and_Guiding_in_Alberta	46	10	765
0	SemSearch_LS-33	Thebacha	14	13	678
0	SemSearch_LS-33	Monfwi	20	24	736
0	SemSearch_LS-33	Extreme_points_of_Canadian_provinces	73	17	14143
0	SemSearch_LS-33	Brock_Island	14	15	1996
0	SemSearch_LS-33	CFS_Inuvik	9	3	931
0	SemSearch_LS-33	Canoe_Island_(Northwest_Territories)	4	1	141
0	SemSearch_LS-33	Hay_River_South	13	11	540
0	SemSearch_LS-33	Île_Marc	14	6	119
0	SemSearch_LS-33	List_of_governments_in_Canada_by_annual_expenditures	31	2	10085
2	SemSearch_LS-33	Bibliography_of_Canadian_provinces_and_territories	15	5	5358
0	SemSearch_LS-33	Iripajuk_Island	11	0	285
0	SemSearch_LS-33	List_of_villages_in_Canada	38	8	16630
0	SemSearch_LS-33	Orthodox_Church_in_America_Archdiocese_of_Canada	26	5	896
0	SemSearch_LS-33	Fitzwilliam_Owen_Island	14	3	835
0	SemSearch_LS-33	Mackenzie_King_Island	22	29	3183
0	SemSearch_LS-34	Montrose_(band)	69	171	74716
0	SemSearch_LS-34	Under_My_Skin_(Stephen_Pearcy_album)	6	2	822
2	SemSearch_LS-34	I_Want_a_Woman	28	8	1843
0	SemSearch_LS-34	Metal_Massacre	77	59	16599
0	SemSearch_LS-34	Body_Talk_(Ratt_song)	29	8	2709
0	SemSearch_LS-34	Sound_Mountain_Sessions	20	6	3083
0	SemSearch_LS-34	Noiseworks	71	62	12636
0	SemSearch_LS-34	Invasion_of_Your_Privacy	36	30	28556
2	SemSearch_LS-34	Ratt_discography	55	2	28156
0	SemSearch_LS-34	Slave_Raider	22	9	5029
0	SemSearch_LS-34	Love_the_Sin,_Hate_the_Sinner	28	8	2474
0	SemSearch_LS-34	Black_Star_Riders	65	36	52933
0	SemSearch_LS-34	Social_Intercourse_(Stephen_Pearcy_album)	5	3	943
0	SemSearch_LS-34	Pre-Ratt_Days	6	0	333
0	SemSearch_LS-34	Freak_of_Nature_(band)	60	26	5654
0	SemSearch_LS-34	Mike_Viola	131	96	12459
0	SemSearch_LS-34	Monsters_of_Rock_(album)	38	3	2315
0	SemSearch_LS-34	Youth_Gone_Wild:_Heavy_Metal_Hits_of_the_'80s	91	0	1757
0	SemSearch_LS-34	Mattias_Eklundh	84	52	11752
0	SemSearch_LS-34	Ratt_(album)	26	24	13743
0	SemSearch_LS-34	L.A._Blues_Authority_Volume_II:_Glenn_Hughes_–_Blues	41	11	2100
0	SemSearch_LS-34	Live_at_the_Westbeth_Theater	15	4	1380
0	SemSearch_LS-34	Ride_the_Lightning	138	121	233683
0	SemSearch_LS-34	Lick_It_Up_–_A_Millennium_Tribute_to_Kiss	22	4	721
2	SemSearch_LS-34	The_Garage_Tape_Dayz_78–81	10	4	160
0	SemSearch_LS-34	In_Your_Direction_(album)	7	3	352
0	SemSearch_LS-34	Brian_Slagel	49	53	9812
0	SemSearch_LS-34	Dance_(Ratt_song)	30	11	2516
0	SemSearch_LS-34	Emoh	28	8	2378
0	SemSearch_LS-34	Barren_Cross	43	21	7670
0	SemSearch_LS-34	Mike_Stone_(record_producer)	67	9	5393
0	SemSearch_LS-34	BulletBoys	98	87	39533
0	SemSearch_LS-34	Billy_Sherwood	121	99	56627
0	SemSearch_LS-34	Top_Gun_(soundtrack)	73	36	75918
0	SemSearch_LS-34	You're_in_Love_(Ratt_song)	27	10	1243
0	SemSearch_LS-34	Show-Ya	80	45	7412
0	SemSearch_LS-34	Contraband_(band)	53	23	13102
0	SemSearch_LS-34	Bark_at_the_Moon	43	51	76643
0	SemSearch_LS-34	John_Corabi	69	60	59997
0	SemSearch_LS-34	Whitecross_(album)	8	5	2266
0	SemSearch_LS-34	Antix_(band)	30	3	945
0	SemSearch_LS-34	Mike_Tramp	88	85	30297
0	SemSearch_LS-34	The_Killer_Instinct	39	10	10614
0	SemSearch_LS-34	FM_(British_band)	100	43	21882
0	SemSearch_LS-34	Guilt_by_Association_Vol._3	50	13	1158
0	SemSearch_LS-34	Monsters_of_Rock:_Platinum_Edition	46	2	1284
0	SemSearch_LS-34	Tooth_and_Nail_(Dokken_album)	56	21	24204
0	SemSearch_LS-34	Frequency_Unknown	120	23	28330
0	SemSearch_LS-34	Master_of_Puppets	157	273	319989
0	SemSearch_LS-34	Quiet_Riot_10	24	9	13971
0	SemSearch_LS-34	What_the_Game's_Been_Missing!	46	27	7941
0	SemSearch_LS-34	Whitecross	52	48	12790
2	SemSearch_LS-34	Infestation_(album)	36	15	16041
0	SemSearch_LS-34	Ratt	186	428	177583
0	SemSearch_LS-34	Threshold_(band)	51	140	24778
0	SemSearch_LS-34	Todd_Loren	54	13	1644
0	SemSearch_LS-34	Dokken	159	377	136959
0	SemSearch_LS-34	Herman_Rarebell	38	69	28428
0	SemSearch_LS-34	Bobby_Blotzer	51	56	19892
0	SemSearch_LS-34	Ratt_(EP)	26	25	10827
0	SemSearch_LS-34	Toys_in_the_Attic_(album)	104	111	110306
0	SemSearch_LS-34	Warren_DeMartini	59	68	33910
0	SemSearch_LS-34	Slip_of_the_Lip	29	8	1741
0	SemSearch_LS-34	Michael_Schenker	148	230	152165
0	SemSearch_LS-34	Regia_Autonomă_de_Transport_Timișoara	18	11	352
0	SemSearch_LS-34	Feel_Good_(Che'Nelle_album)	22	8	398
0	SemSearch_LS-34	You_Think_You're_Tough	24	6	1069
0	SemSearch_LS-34	Ratt:_The_Video	17	4	1219
0	SemSearch_LS-34	Wanted_Man_(Ratt_song)	26	12	3194
0	SemSearch_LS-34	Lovin'_You's_a_Dirty_Job	30	11	751
0	SemSearch_LS-34	Best_of_Me_(Ratt_song)	21	3	1536
2	SemSearch_LS-34	Detonator_(album)	34	24	18674
0	SemSearch_LS-34	Rough_Cutt	76	83	19052
0	SemSearch_LS-34	The_Heavy_Metal_Box	123	4	2691
0	SemSearch_LS-34	King_Kobra	41	50	28544
0	SemSearch_LS-34	Reach_for_the_Sky_(Ratt_album)	42	27	18071
0	SemSearch_LS-34	Shame_Shame_Shame_(Ratt_song)	31	8	1927
2	SemSearch_LS-34	Out_of_the_Cellar	46	40	36618
0	SemSearch_LS-34	Eric_Singer_Project	45	12	6976
0	SemSearch_LS-34	Lillian_Axe	50	78	16741
0	SemSearch_LS-34	Joey_Cristofanilli	12	5	1720
0	SemSearch_LS-34	Ratt_&_Roll_81–91	37	15	3322
0	SemSearch_LS-34	Fueler	9	2	920
0	SemSearch_LS-34	Patric_Ullaeus	100	59	5822
0	SemSearch_LS-34	Round_and_Round_(Ratt_song)	39	37	19327
0	SemSearch_LS-34	What_You_Give_Is_What_You_Get	18	4	2096
0	SemSearch_LS-34	Dirty_Penny	14	6	4849
2	SemSearch_LS-34	Collage_(Ratt_album)	21	9	7206
0	SemSearch_LS-34	Rattus_Erectus_1976–1982	10	3	66
2	SemSearch_LS-34	Dancing_Undercover	47	26	20491
0	SemSearch_LS-34	Music_of_Los_Angeles	130	17	10932
2	SemSearch_LS-34	Tell_the_World:_The_Very_Best_of_Ratt	31	8	6423
0	SemSearch_LS-34	The_Definitive_Rock_Collection_(White_Lion_album)	35	7	2844
0	SemSearch_LS-34	Extreme_(band)	96	327	189046
0	SemSearch_LS-34	Lay_It_Down_(Ratt_song)	31	15	5803
0	SemSearch_LS-34	Malice_(US_band)	58	24	4124
0	SemSearch_LS-34	Robbin_Crosby	45	62	50395
0	SemSearch_LS-34	Music_for_Nations	91	233	7094
0	SemSearch_LS-34	Matt_Thorr	22	15	3211
0	SemSearch_LS-34	Cinderella_(band)	105	231	124264
0	SemSearch_LS-35	Free_State_of_Fiume	69	81	47830
0	SemSearch_LS-35	Directorial_system	29	19	24322
0	SemSearch_LS-35	Avtomobili	32	3	1277
0	SemSearch_LS-35	Croatian_Catholic_Eparchy_of_Križevci	80	56	88
0	SemSearch_LS-35	1991–92_Yugoslav_Second_League	56	6	525
0	SemSearch_LS-35	Persian_Socialist_Soviet_Republic	48	49	14812
0	SemSearch_LS-35	Kabardino-Balkar_Autonomous_Soviet_Socialist_Republic	50	28	3898
0	SemSearch_LS-35	People's_Front_of_Yugoslavia	23	7	573
0	SemSearch_LS-35	Serbia–Ukraine_relations	83	5	1055
0	SemSearch_LS-35	President	390	5656	177195
0	SemSearch_LS-35	List_of_republics	310	10	31905
0	SemSearch_LS-35	Postage_stamps_and_postal_history_of_Griqualand_West	12	3	890
0	SemSearch_LS-35	Republic_of_Cospaia	29	19	10090
0	SemSearch_LS-35	Xylodromus_testaceus	13	2	333
0	SemSearch_LS-35	Afghan_Turkestan	43	19	6949
0	SemSearch_LS-35	State_of_Goshen	45	12	6250
0	SemSearch_LS-35	List_of_Australian_Ambassadors_to_Croatia	24	2	415
0	SemSearch_LS-35	Republic_of_Vevčani	33	4	625
0	SemSearch_LS-35	Serbian_nationalism	112	104	23160
0	SemSearch_LS-35	Socialist_Republic_of_Croatia	129	1021	31272
0	SemSearch_LS-35	Emblem_of_Yugoslavia	103	47	9887
0	SemSearch_LS-35	Breakup_of_Yugoslavia	269	713	252562
0	SemSearch_LS-35	Red_Star_Belgrade	581	2029	327323
0	SemSearch_LS-35	Pomak_Republic	26	10	1914
0	SemSearch_LS-35	Ramiz_Rovshan	9	6	1055
0	SemSearch_LS-35	Arab_Islamic_Republic	30	18	14291
0	SemSearch_LS-35	Air_transport_in_Yugoslavia	74	1	1173
0	SemSearch_LS-35	President_of_the_Presidency_of_the_Socialist_Autonomous_Province_of_Vojvodina	25	3	784
0	SemSearch_LS-35	Yugoslavia	245	8106	810926
0	SemSearch_LS-35	Republic_of_Kuwait	38	26	17848
0	SemSearch_LS-35	Bosniaks_in_Turkey	47	2	8091
0	SemSearch_LS-35	Crimean_Autonomous_Soviet_Socialist_Republic	67	53	15273
0	SemSearch_LS-35	Federation_of_Arab_Republics	50	47	24751
0	SemSearch_LS-35	History_of_Serbia_since_1918	38	5	2138
0	SemSearch_LS-35	Russia–Serbia_relations	148	17	14875
0	SemSearch_LS-35	United_Nations_Security_Council_Resolution_727	19	13	801
0	SemSearch_LS-35	Republics_of_the_Soviet_Union	120	538	124146
0	SemSearch_LS-35	Lengyel_culture	47	34	7447
0	SemSearch_LS-35	Serbia_in_the_Yugoslav_Wars	243	49	36046
0	SemSearch_LS-35	Oblast	68	2819	78468
0	SemSearch_LS-35	Duško_Tadić	26	16	6775
0	SemSearch_LS-35	Hailufeng_Soviet	17	8	1122
0	SemSearch_LS-35	Upingtonia	34	13	4464
0	SemSearch_LS-35	List_of_Russian_military_bases_abroad	74	9	56524
0	SemSearch_LS-35	Socialist_Orders_of_Merit	22	5	684
0	SemSearch_LS-35	People's_Movement_of_Kosovo	80	19	1348
0	SemSearch_LS-35	Potsdam_Agreement	157	1490	50405
0	SemSearch_LS-35	History_of_Russia_(1992–present)	181	83	24442
0	SemSearch_LS-35	Hunan–Jiangxi_Soviet	19	7	192
0	SemSearch_LS-35	Timeline_of_Yugoslav_breakup	328	8	18070
2	SemSearch_LS-35	Socialist_Federal_Republic_of_Yugoslavia	618	12954	508189
0	SemSearch_LS-35	Yugoslav_Chess_Championship	68	45	1977
0	SemSearch_LS-35	Republic	339	2070	484475
0	SemSearch_LS-35	Eternal_derby_(Serbia)	288	45	23644
0	SemSearch_LS-35	Abortion_in_Serbia	6	0	6750
0	SemSearch_LS-35	Academy_of_Performing_Arts_in_Sarajevo	41	23	2047
0	SemSearch_LS-35	Sahel-Benin_Union	22	2	834
0	SemSearch_LS-35	History_of_Republika_Srpska	106	6	20693
0	SemSearch_LS-35	Árpád_Prandler	17	5	263
0	SemSearch_LS-35	Zvonimir	25	7	2116
0	SemSearch_LS-35	Beli_Orlovi_(supporter_group)	46	1	757
0	SemSearch_LS-35	Operation_Maritime_Guard	27	10	2417
0	SemSearch_LS-35	1991–92_Yugoslav_Cup	83	20	631
0	SemSearch_LS-35	Crimean_Socialist_Soviet_Republic	42	8	3590
0	SemSearch_LS-35	Minister_of_Internal_Affairs_(SR_Serbia)	13	1	382
0	SemSearch_LS-35	BCVO	19	5	1463
0	SemSearch_LS-35	Rūdininkai_training_ground	9	7	130
0	SemSearch_LS-35	Magnifico_(musician)	21	35	10291
0	SemSearch_LS-35	E-novine	95	5	1745
0	SemSearch_LS-35	Administrative_divisions_of_Georgia_(country)	62	82	18764
0	SemSearch_LS-35	List_of_the_busiest_airports_in_the_Balkans	99	20	7921
0	SemSearch_LS-35	Post-Soviet_states	161	750	194690
0	SemSearch_LS-35	Republic_of_Ragusa	322	555	87644
0	SemSearch_LS-35	Danke_Deutschland	10	4	2126
0	SemSearch_LS-35	Dissolution_of_the_Soviet_Union	426	1896	549903
0	SemSearch_LS-35	Milivoj_Petković	26	23	1359
0	SemSearch_LS-35	Carabus_ullrichii	24	1	518
0	SemSearch_LS-35	1953_Yugoslav_Constitution	16	4	1914
0	SemSearch_LS-35	Militsiya	129	250	37709
0	SemSearch_LS-35	Central_Asia_Monitor	16	7	893
0	SemSearch_LS-35	Kasit_Piromya	35	17	1563
0	SemSearch_LS-35	Soviet_Armed_Forces	264	360	57364
0	SemSearch_LS-35	Josip_Broz_Tito	583	1488	441505
0	SemSearch_LS-35	Yugoslav_football_league_system	18	21	1683
0	SemSearch_LS-35	Hungarian_Soviet_Republic	86	354	51165
0	SemSearch_LS-35	Emblems_of_the_Soviet_Republics	133	12	6546
0	SemSearch_LS-35	Republic_of_Macedonia	538	7144	1031689
0	SemSearch_LS-35	Line_of_succession_to_the_former_Yugoslav_throne	26	19	1617
0	SemSearch_LS-35	Markovo_Republic	12	4	947
0	SemSearch_LS-35	Snežana_Babić	16	9	4570
0	SemSearch_LS-35	1974_Yugoslav_Constitution	31	64	8267
0	SemSearch_LS-35	Rankovićism	46	3	1452
0	SemSearch_LS-35	Operacija_trijumf	115	44	3196
0	SemSearch_LS-35	Republic_of_Alba_(1944)	20	8	2327
2	SemSearch_LS-35	Serbia_and_Montenegro	231	3168	163237
0	SemSearch_LS-35	Jesenice_Mosque	24	2	888
0	SemSearch_LS-35	Flag_of_Yugoslavia	76	47	20036
0	SemSearch_LS-35	Zemstvo_of_Maritime_Territory	32	2	1069
0	SemSearch_LS-35	Slobodan_Milošević	246	871	183487
0	SemSearch_LS-35	Agonum_antennarium	12	1	209
0	SemSearch_LS-36	Evagoras_Pallikarides	22	14	3751
0	SemSearch_LS-36	Loving_Che	11	3	1046
0	SemSearch_LS-36	Alberto_de_la_Campa_y_Roff	13	2	477
0	SemSearch_LS-36	Armando_Cabañas	19	2	59
0	SemSearch_LS-36	Blas_Roca_Calderio	23	20	4663
0	SemSearch_LS-36	Cold_War_(1953–62)	280	28	26004
0	SemSearch_LS-36	Gustavo_Barreiro	18	2	1136
0	SemSearch_LS-36	Capital_punishment_in_Cuba	24	3	7918
0	SemSearch_LS-36	Anibal_Escalante	29	4	3911
0	SemSearch_LS-36	Schafik_Handal	41	31	7445
2	SemSearch_LS-36	Manuel_Urrutia_Lleó	60	32	10386
0	SemSearch_LS-36	Frank_País	34	22	6570
0	SemSearch_LS-36	Republic_of_Cuba_(1902–59)	34	66	9310
0	SemSearch_LS-36	Education_in_Cuba	42	31	45668
0	SemSearch_LS-36	Havana_Club	30	24	44561
0	SemSearch_LS-36	Emilio_Aragón_Álvarez	26	21	1268
2	SemSearch_LS-36	Carlos_Manuel_Piedra	16	15	3978
0	SemSearch_LS-36	Manuel_Sanguily	20	9	731
0	SemSearch_LS-36	Antonio_Núñez_Jiménez	10	5	1541
0	SemSearch_LS-36	Casa_de_las_Américas	15	101	1815
0	SemSearch_LS-36	Francisco_Vicente_Aguilera	17	7	1988
0	SemSearch_LS-36	Leoncio_Vidal	24	3	1293
0	SemSearch_LS-36	Ramón_Fonst	30	23	855
0	SemSearch_LS-36	Cuban_Literacy_Campaign	28	11	13099
0	SemSearch_LS-36	Ekaterina_Voroshilova	8	3	2169
0	SemSearch_LS-36	Keshavrao_Jedhe	25	12	2120
0	SemSearch_LS-36	Gonzalo_Güell	29	14	446
0	SemSearch_LS-36	Carlos_Pascual_(diplomat)	40	13	5308
0	SemSearch_LS-36	Marta_Fernandez_Miranda_de_Batista	37	4	13779
